timestamps population node_ids
9848.099999997035 V1 177
9873.899999996662 V1 177
9896.69999999633 V1 177
9606.70000000055 V1 178
9779.999999998028 V1 178
9834.499999997237 V1 179
9793.699999997829 V1 178
9830.0999999973 V1 178
9846.999999997051 V1 178
9867.499999996757 V1 178
9886.39999999648 V1 178
9907.999999996166 V1 178
9602.40000000061 V1 179
9785.499999997948 V1 179
9798.099999997763 V1 179
9811.499999997572 V1 178
9776.999999998072 V1 111
9607.700000000536 V1 111
9593.00000000075 V1 111
9831.599999997276 V1 59
9852.599999996972 V1 59
9875.29999999664 V1 59
9896.799999996329 V1 59
9604.70000000058 V1 60
9791.199999997863 V1 60
9819.299999997456 V1 60
9844.199999997094 V1 60
9886.29999999648 V1 60
9907.09999999618 V1 60
9587.100000000835 V1 61
9603.800000000592 V1 61
9697.299999999232 V1 61
9771.599999998149 V1 61
9788.399999997906 V1 61
9805.899999997653 V1 61
9824.699999997378 V1 61
9812.399999997557 V1 59
9791.499999997859 V1 59
9770.499999998166 V1 59
9604.60000000058 V1 59
9825.19999999737 V1 56
9844.099999997095 V1 56
9891.099999996411 V1 56
9601.300000000627 V1 57
9777.299999998068 V1 57
9792.099999997852 V1 57
9809.699999997596 V1 57
9831.699999997276 V1 57
9842.299999997122 V1 61
9853.49999999696 V1 57
9904.799999996212 V1 57
9606.300000000556 V1 58
9791.399999997862 V1 58
9814.599999997525 V1 58
9834.499999997237 V1 58
9858.099999996892 V1 58
9887.299999996469 V1 58
9907.399999996174 V1 58
9878.499999996595 V1 57
9859.299999996874 V1 61
9872.599999996679 V1 61
9889.399999996436 V1 61
9789.699999997889 V1 66
9826.699999997347 V1 66
9846.299999997063 V1 66
9904.299999996221 V1 66
9587.300000000832 V1 67
9605.400000000567 V1 67
9773.099999998127 V1 67
9791.59999999786 V1 67
9602.800000000609 V1 66
9828.899999997315 V1 67
9604.200000000586 V1 68
9794.799999997813 V1 68
9826.099999997356 V1 68
9904.299999996221 V1 68
9593.500000000742 V1 69
9609.200000000514 V1 69
9777.999999998056 V1 69
9793.299999997836 V1 69
9910.699999996126 V1 67
9793.399999997831 V1 56
9889.399999996436 V1 65
9832.899999997258 V1 65
9902.79999999624 V1 61
9597.100000000692 V1 62
9776.999999998072 V1 62
9830.599999997292 V1 62
9890.799999996416 V1 62
9604.200000000586 V1 63
9796.399999997791 V1 63
9832.599999997265 V1 63
9854.899999996938 V1 65
9905.499999996202 V1 63
9785.699999997943 V1 64
9810.199999997589 V1 64
9831.899999997271 V1 64
9876.899999996618 V1 64
9903.099999996237 V1 64
9599.20000000066 V1 65
9777.799999998058 V1 65
9809.799999997596 V1 65
9599.100000000659 V1 64
9816.99999999749 V1 69
9599.300000000658 V1 56
9886.899999996473 V1 55
9826.399999997353 V1 46
9844.799999997083 V1 46
9860.199999996861 V1 46
9885.899999996487 V1 46
9904.499999996217 V1 46
9774.099999998114 V1 47
9793.499999997832 V1 47
9813.199999997543 V1 47
9839.399999997164 V1 47
9862.899999996822 V1 47
9882.399999996538 V1 47
9901.399999996262 V1 47
9787.899999997913 V1 48
9799.199999997747 V1 48
9831.999999997272 V1 48
9857.599999996899 V1 48
9879.899999996573 V1 48
9797.69999999777 V1 46
9780.799999998017 V1 46
9863.799999996809 V1 45
9833.49999999725 V1 45
9781.899999998 V1 42
9792.299999997851 V1 42
9809.799999997596 V1 42
9831.899999997271 V1 42
9854.399999996946 V1 42
9872.999999996677 V1 42
9891.8999999964 V1 42
9794.39999999782 V1 43
9905.6999999962 V1 48
9858.699999996883 V1 43
9787.999999997912 V1 44
9800.099999997736 V1 44
9826.399999997353 V1 44
9845.09999999708 V1 44
9868.49999999674 V1 44
9891.499999996406 V1 44
9781.099999998012 V1 45
9799.599999997745 V1 45
9772.399999998139 V1 44
9603.400000000598 V1 49
9773.69999999812 V1 49
9790.89999999787 V1 49
9793.199999997836 V1 53
9831.099999997285 V1 53
9853.799999996954 V1 53
9879.699999996576 V1 53
9900.19999999628 V1 53
9594.100000000732 V1 54
9777.199999998067 V1 54
9792.19999999785 V1 54
9778.299999998051 V1 53
9810.599999997585 V1 54
9844.099999997095 V1 54
9870.39999999671 V1 54
9890.299999996425 V1 54
9614.900000000429 V1 55
9791.59999999786 V1 55
9817.69999999748 V1 55
9841.599999997132 V1 55
9866.399999996773 V1 55
9825.599999997365 V1 54
9908.199999996164 V1 55
9886.39999999648 V1 52
9818.29999999747 V1 52
9808.499999997612 V1 49
9827.499999997337 V1 49
9853.599999996955 V1 49
9875.29999999664 V1 49
9895.099999996353 V1 49
9783.29999999798 V1 50
9801.499999997715 V1 50
9827.099999997345 V1 50
9844.099999997095 V1 52
9844.799999997083 V1 50
9898.999999996297 V1 50
9774.999999998101 V1 51
9796.299999997791 V1 51
9826.699999997347 V1 51
9846.399999997062 V1 51
9872.299999996685 V1 51
9893.799999996372 V1 51
9788.199999997907 V1 52
9873.499999996668 V1 50
9607.700000000536 V1 193
9840.39999999715 V1 69
9903.499999996231 V1 69
9776.699999998076 V1 90
9795.399999997804 V1 90
9590.300000000789 V1 91
9606.10000000056 V1 91
9623.700000000304 V1 91
9774.899999998102 V1 91
9789.999999997885 V1 91
9814.999999997519 V1 91
9857.699999996898 V1 91
9597.300000000689 V1 92
9612.600000000464 V1 92
9780.099999998029 V1 92
9794.999999997808 V1 92
9606.500000000551 V1 93
9780.199999998023 V1 93
9595.300000000716 V1 94
9772.499999998136 V1 94
9604.400000000584 V1 90
9781.499999998006 V1 88
9600.000000000648 V1 88
9828.499999997322 V1 87
9774.899999998102 V1 83
9790.399999997877 V1 83
9827.699999997334 V1 83
9603.100000000602 V1 84
9786.099999997941 V1 84
9810.299999997587 V1 84
9596.3000000007 V1 85
9778.799999998046 V1 85
9791.099999997867 V1 94
9795.199999997807 V1 85
9607.600000000535 V1 86
9779.599999998034 V1 86
9800.599999997728 V1 86
9827.099999997345 V1 86
9591.40000000077 V1 87
9605.900000000562 V1 87
9773.999999998117 V1 87
9790.09999999788 V1 87
9593.00000000075 V1 86
9604.60000000058 V1 95
9779.89999999803 V1 95
9603.100000000602 V1 96
9777.499999998065 V1 108
9792.19999999785 V1 108
9814.599999997525 V1 108
9850.099999997008 V1 108
9897.399999996322 V1 108
9777.699999998062 V1 109
9791.399999997862 V1 109
9829.699999997303 V1 109
9609.800000000505 V1 108
9850.899999996996 V1 109
9894.399999996363 V1 109
9593.500000000742 V1 110
9607.900000000533 V1 110
9777.599999998063 V1 110
9789.49999999789 V1 110
9814.89999999752 V1 110
9851.799999996983 V1 110
9894.499999996362 V1 110
9876.299999996629 V1 109
9605.30000000057 V1 83
9593.500000000742 V1 108
9779.399999998035 V1 107
9774.499999998108 V1 96
9588.700000000812 V1 97
9606.70000000055 V1 97
9772.699999998134 V1 97
9786.999999997926 V1 97
9795.499999997804 V1 101
9783.199999997982 V1 102
9794.699999997814 V1 102
9796.499999997788 V1 107
9779.299999998038 V1 103
9831.699999997276 V1 103
9780.299999998024 V1 104
9790.999999997868 V1 104
9780.899999998017 V1 105
9791.099999997867 V1 105
9781.499999998006 V1 106
9813.899999997535 V1 106
9881.799999996549 V1 106
9794.29999999782 V1 103
9877.49999999661 V1 69
9589.5000000008 V1 83
9774.19999999811 V1 82
9607.900000000533 V1 72
9778.099999998056 V1 72
9799.299999997747 V1 72
9823.399999997397 V1 72
9843.399999997106 V1 72
9877.399999996609 V1 72
9905.099999996208 V1 72
9591.300000000774 V1 73
9605.200000000572 V1 73
9778.599999998049 V1 73
9791.499999997859 V1 73
9809.999999997592 V1 73
9827.599999997336 V1 73
9850.199999997008 V1 73
9875.699999996636 V1 73
9903.59999999623 V1 73
9601.400000000627 V1 74
9591.200000000776 V1 72
9905.5999999962 V1 71
9891.7999999964 V1 71
9873.599999996666 V1 71
9590.000000000793 V1 70
9603.300000000601 V1 70
9772.899999998132 V1 70
9787.999999997912 V1 70
9801.499999997715 V1 70
9820.299999997442 V1 70
9834.499999997237 V1 70
9851.099999996994 V1 70
9789.599999997889 V1 74
9875.199999996645 V1 70
9908.39999999616 V1 70
9588.200000000821 V1 71
9601.90000000062 V1 71
9773.899999998117 V1 71
9787.799999997917 V1 71
9807.499999997628 V1 71
9827.29999999734 V1 71
9842.999999997111 V1 71
9890.599999996419 V1 70
9832.199999997269 V1 74
9900.899999996269 V1 74
9588.300000000818 V1 75
9597.70000000068 V1 79
9785.899999997942 V1 79
9827.19999999734 V1 79
9589.800000000796 V1 80
9605.200000000572 V1 80
9774.899999998102 V1 80
9791.099999997867 V1 80
9812.499999997555 V1 80
9907.999999996166 V1 78
9592.100000000764 V1 81
9624.000000000298 V1 81
9782.59999999799 V1 81
9801.09999999772 V1 81
9824.899999997375 V1 81
9843.7999999971 V1 81
9879.799999996576 V1 81
9907.799999996168 V1 81
9590.400000000789 V1 82
9604.000000000591 V1 81
9795.299999997806 V1 82
9876.79999999662 V1 78
9824.099999997386 V1 78
9603.000000000604 V1 75
9774.599999998109 V1 75
9792.599999997845 V1 75
9824.799999997376 V1 75
9896.499999996331 V1 75
9606.600000000552 V1 76
9794.799999997813 V1 76
9590.80000000078 V1 77
9841.999999997126 V1 78
9605.900000000562 V1 77
9792.19999999785 V1 77
9815.199999997516 V1 77
9841.899999997127 V1 77
9900.499999996277 V1 77
9595.400000000714 V1 78
9606.900000000549 V1 78
9784.299999997966 V1 78
9800.099999997736 V1 78
9777.999999998056 V1 77
9868.699999996736 V1 41
9778.599999998049 V1 193
9810.399999997586 V1 193
9577.700000000972 V1 279
9689.899999999341 V1 279
9752.699999998424 V1 279
9764.999999998246 V1 279
9784.299999997966 V1 279
9949.799999995555 V1 279
9580.400000000931 V1 280
9691.799999999312 V1 280
9764.599999998252 V1 280
9788.299999997907 V1 280
9883.199999996526 V1 280
9958.899999995423 V1 280
9765.999999998232 V1 281
9786.599999997932 V1 281
9804.199999997676 V1 281
9612.90000000046 V1 282
9768.699999998193 V1 282
9792.89999999784 V1 278
9770.399999998168 V1 278
9789.999999997885 V1 277
9774.899999998102 V1 277
9793.699999997829 V1 272
9872.099999996688 V1 272
9721.899999998874 V1 273
9784.399999997964 V1 273
9699.799999999195 V1 274
9783.099999997983 V1 274
9802.5999999977 V1 274
9596.000000000706 V1 275
9785.39999999795 V1 282
9691.999999999307 V1 275
9783.99999999797 V1 275
9797.999999997766 V1 275
9869.699999996723 V1 275
9717.599999998936 V1 276
9781.999999998001 V1 276
9804.099999997678 V1 276
9607.000000000546 V1 277
9698.79999999921 V1 277
9764.79999999825 V1 275
9776.299999998082 V1 272
9802.4999999977 V1 282
9785.699999997943 V1 283
9848.499999997033 V1 288
9786.599999997932 V1 289
9595.70000000071 V1 290
9781.099999998012 V1 290
9805.29999999766 V1 290
9848.399999997033 V1 290
9577.700000000972 V1 291
9690.199999999337 V1 291
9764.699999998249 V1 291
9784.299999997966 V1 291
9800.599999997728 V1 291
9820.999999997432 V1 291
9864.599999996795 V1 291
9961.499999995389 V1 291
9589.100000000806 V1 292
9773.899999998117 V1 292
9792.19999999785 V1 292
9805.799999997653 V1 288
9788.099999997909 V1 288
9765.299999998242 V1 288
9699.699999999195 V1 288
9852.299999996976 V1 283
9601.20000000063 V1 284
9693.399999999288 V1 284
9783.99999999797 V1 284
9804.59999999767 V1 284
9583.200000000892 V1 285
9691.899999999308 V1 285
9772.799999998133 V1 285
9765.199999998244 V1 283
9789.799999997886 V1 285
9597.600000000682 V1 286
9689.499999999345 V1 286
9770.599999998163 V1 286
9791.999999997854 V1 286
9776.999999998072 V1 287
9791.999999997854 V1 287
9870.999999996704 V1 287
9580.700000000928 V1 288
9869.499999996726 V1 285
9691.899999999308 V1 272
9589.800000000796 V1 272
9802.799999997696 V1 271
9797.09999999778 V1 252
9782.899999997986 V1 253
9791.59999999786 V1 253
9838.19999999718 V1 253
9878.699999996592 V1 253
9581.700000000914 V1 254
9765.299999998242 V1 254
9850.099999997008 V1 254
9597.500000000684 V1 255
9690.699999999328 V1 255
9765.299999998242 V1 255
9585.900000000853 V1 257
9764.79999999825 V1 257
9808.299999997616 V1 257
9536.900000001566 V1 258
9575.400000001006 V1 258
9761.099999998305 V1 258
9790.299999997878 V1 251
9783.499999997975 V1 250
9609.700000000506 V1 250
9912.5999999961 V1 249
9876.69999999662 V1 248
9886.899999996473 V1 248
9895.99999999634 V1 248
9909.999999996136 V1 248
9593.200000000748 V1 249
9599.700000000652 V1 249
9606.400000000554 V1 249
9777.09999999807 V1 249
9878.79999999659 V1 258
9782.799999997987 V1 249
9815.399999997513 V1 249
9828.599999997321 V1 249
9836.599999997205 V1 249
9847.599999997043 V1 249
9860.699999996854 V1 249
9877.899999996604 V1 249
9889.899999996429 V1 249
9896.999999996326 V1 249
9788.999999997895 V1 249
9898.199999996308 V1 258
9581.800000000912 V1 260
9694.299999999275 V1 260
9781.799999998002 V1 267
9806.69999999764 V1 267
9577.900000000971 V1 268
9689.299999999348 V1 268
9763.899999998264 V1 268
9785.699999997943 V1 268
9872.399999996685 V1 268
9970.399999995258 V1 268
9691.699999999311 V1 267
9592.000000000764 V1 269
9778.999999998045 V1 269
9794.499999997815 V1 269
9904.899999996209 V1 269
9702.599999999156 V1 270
9783.699999997974 V1 270
9609.200000000514 V1 271
9718.299999998926 V1 271
9782.699999997989 V1 271
9688.899999999354 V1 269
9820.299999997442 V1 292
9595.600000000712 V1 267
9696.69999999924 V1 266
9764.09999999826 V1 260
9606.800000000549 V1 261
9775.399999998095 V1 261
9586.10000000085 V1 263
9607.30000000054 V1 263
9631.800000000185 V1 263
9766.999999998217 V1 263
9802.4999999977 V1 263
9786.499999997935 V1 266
9878.899999996589 V1 263
9796.699999997785 V1 264
9590.90000000078 V1 265
9688.699999999355 V1 265
9729.299999998766 V1 265
9780.49999999802 V1 265
9802.899999997697 V1 265
9871.499999996695 V1 265
9585.700000000856 V1 266
9595.300000000716 V1 264
9863.299999996816 V1 292
9886.39999999648 V1 292
9577.400000000976 V1 293
9797.199999997778 V1 306
9820.899999997431 V1 306
9839.399999997164 V1 306
9863.499999996811 V1 306
9887.599999996462 V1 306
9915.29999999606 V1 306
9581.800000000912 V1 307
9615.500000000422 V1 307
9766.399999998226 V1 307
9787.39999999792 V1 307
9803.299999997691 V1 307
9826.499999997352 V1 307
9839.999999997155 V1 307
9861.399999996844 V1 307
9881.699999996548 V1 307
9901.799999996256 V1 307
9587.400000000833 V1 308
9780.999999998014 V1 306
9593.100000000748 V1 306
9892.799999996389 V1 305
9873.999999996659 V1 305
9822.399999997411 V1 303
9866.799999996763 V1 303
9899.199999996294 V1 303
9595.10000000072 V1 304
9765.899999998232 V1 304
9783.699999997974 V1 304
9800.699999997729 V1 304
9822.799999997404 V1 304
9692.999999999294 V1 308
9839.799999997158 V1 304
9878.0999999966 V1 304
9898.7999999963 V1 304
9601.100000000632 V1 305
9768.0999999982 V1 305
9788.099999997909 V1 305
9810.89999999758 V1 305
9832.79999999726 V1 305
9851.699999996983 V1 305
9856.399999996916 V1 304
9780.099999998029 V1 308
9811.099999997576 V1 308
9840.799999997143 V1 308
9609.700000000506 V1 311
9688.599999999358 V1 311
9764.09999999826 V1 311
9781.799999998002 V1 311
9797.199999997778 V1 311
9817.199999997487 V1 311
9836.099999997212 V1 311
9851.799999996983 V1 311
9591.60000000077 V1 311
9868.099999996746 V1 311
9902.099999996253 V1 311
9602.40000000061 V1 312
9631.900000000185 V1 312
9781.099999998012 V1 312
9801.19999999772 V1 312
9823.299999997398 V1 312
9846.799999997056 V1 312
9868.299999996745 V1 312
9885.899999996487 V1 311
9792.19999999785 V1 303
9895.599999996346 V1 310
9839.499999997162 V1 310
9887.399999996464 V1 308
9580.500000000931 V1 309
9605.400000000567 V1 309
9623.9000000003 V1 309
9763.299999998271 V1 309
9783.499999997975 V1 309
9799.199999997747 V1 309
9817.899999997475 V1 309
9869.19999999673 V1 310
9836.799999997202 V1 309
9866.299999996772 V1 309
9884.899999996502 V1 309
9901.999999996253 V1 309
9592.000000000764 V1 310
9612.90000000046 V1 310
9774.599999998109 V1 310
9792.799999997842 V1 310
9818.599999997468 V1 310
9849.599999997017 V1 309
9855.199999996934 V1 248
9767.899999998204 V1 303
9890.099999996426 V1 302
9885.999999996486 V1 295
9764.499999998254 V1 296
9788.499999997905 V1 296
9822.49999999741 V1 296
9853.299999996962 V1 296
9887.899999996458 V1 296
9595.900000000707 V1 297
9769.999999998174 V1 297
9790.89999999787 V1 297
9827.79999999733 V1 297
9852.09999999698 V1 297
9900.79999999627 V1 297
9580.60000000093 V1 298
9612.90000000046 V1 298
9688.399999999361 V1 298
9768.299999998198 V1 298
9785.599999997949 V1 298
9864.3999999968 V1 295
9838.19999999718 V1 295
9812.09999999756 V1 295
9793.699999997829 V1 295
9606.200000000556 V1 293
9763.699999998264 V1 293
9783.99999999797 V1 293
9801.299999997718 V1 293
9836.799999997202 V1 293
9863.899999996807 V1 293
9891.499999996406 V1 293
9966.299999995315 V1 293
9799.399999997746 V1 298
9689.199999999351 V1 294
9792.299999997851 V1 294
9807.899999997622 V1 294
9840.599999997146 V1 294
9866.999999996762 V1 294
9883.299999996523 V1 294
9599.700000000652 V1 295
9719.699999998906 V1 295
9779.89999999803 V1 295
9772.399999998139 V1 294
9821.099999997428 V1 298
9838.99999999717 V1 298
9855.599999996928 V1 298
9618.500000000378 V1 301
9692.899999999296 V1 301
9768.0999999982 V1 301
9784.899999997957 V1 301
9800.999999997724 V1 301
9818.499999997468 V1 301
9837.599999997192 V1 301
9852.599999996972 V1 301
9589.300000000805 V1 301
9869.89999999672 V1 301
9910.799999996125 V1 301
9596.500000000698 V1 302
9692.099999999307 V1 302
9783.699999997974 V1 302
9799.199999997747 V1 302
9821.599999997425 V1 302
9848.899999997026 V1 302
9870.999999996704 V1 302
9887.599999996462 V1 301
9690.699999999328 V1 303
9900.19999999628 V1 300
9855.49999999693 V1 300
9866.999999996762 V1 298
9881.999999996544 V1 298
9899.199999996294 V1 298
9579.40000000095 V1 299
9697.699999999226 V1 299
9763.099999998274 V1 299
9786.399999997935 V1 299
9806.999999997635 V1 299
9880.299999996569 V1 300
9836.199999997209 V1 299
9870.299999996714 V1 299
9897.799999996314 V1 299
9959.099999995422 V1 299
9608.900000000518 V1 300
9762.69999999828 V1 300
9784.299999997966 V1 300
9803.19999999769 V1 300
9830.0999999973 V1 300
9850.199999997008 V1 299
9844.299999997093 V1 248
9833.099999997256 V1 248
9825.499999997366 V1 248
9843.7999999971 V1 206
9891.8999999964 V1 206
9591.200000000776 V1 207
9604.500000000582 V1 207
9623.000000000313 V1 207
9774.999999998101 V1 207
9788.8999999979 V1 207
9806.999999997635 V1 207
9828.399999997324 V1 207
9849.599999997017 V1 207
9896.199999996335 V1 207
9589.800000000796 V1 208
9605.000000000577 V1 208
9769.299999998184 V1 208
9785.99999999794 V1 208
9812.399999997557 V1 208
9835.599999997221 V1 208
9828.099999997328 V1 206
9809.199999997603 V1 206
9788.8999999979 V1 206
9773.69999999812 V1 206
9584.900000000867 V1 204
9602.000000000618 V1 204
9769.099999998189 V1 204
9786.199999997938 V1 204
9809.599999997596 V1 204
9838.99999999717 V1 204
9855.099999996935 V1 204
9903.799999996229 V1 204
9909.79999999614 V1 208
9592.900000000749 V1 205
