timestamps population node_ids
8671.40000001416 V1 377
8681.300000014016 V1 377
8694.000000013832 V1 377
8703.70000001369 V1 377
8717.800000013485 V1 377
8744.100000013103 V1 377
8646.00000001453 V1 384
8659.900000014328 V1 384
8709.600000013605 V1 384
8655.800000014387 V1 392
8721.900000013426 V1 392
8738.700000013181 V1 392
8638.800000014635 V1 393
8654.9000000144 V1 393
8718.300000013478 V1 393
8732.200000013276 V1 393
8804.70000001222 V1 393
8631.60000001474 V1 394
8648.000000014501 V1 394
8669.700000014185 V1 394
8708.100000013626 V1 394
8727.10000001335 V1 394
8806.400000012196 V1 394
8631.500000014741 V1 395
8648.80000001449 V1 395
8664.700000014258 V1 395
8718.300000013478 V1 395
8735.600000013226 V1 395
8804.400000012225 V1 395
8621.600000014885 V1 396
8640.700000014607 V1 392
8808.800000012161 V1 391
8738.300000013187 V1 391
8723.6000000134 V1 391
8728.300000013332 V1 384
8797.800000012321 V1 384
8651.700000014447 V1 385
8726.000000013366 V1 385
8658.100000014354 V1 386
8732.800000013267 V1 386
8647.600000014507 V1 387
8726.500000013359 V1 387
8633.100000014718 V1 388
8653.500000014421 V1 388
8710.900000013586 V1 376
8730.200000013305 V1 388
8647.200000014513 V1 389
8663.100000014281 V1 389
8704.200000013683 V1 389
8726.100000013364 V1 389
8647.200000014513 V1 390
8729.10000001332 V1 390
8633.200000014716 V1 391
8649.50000001448 V1 391
8661.400000014306 V1 391
8707.90000001363 V1 391
8630.700000014753 V1 389
8704.100000013685 V1 376
8696.100000013801 V1 376
8689.600000013896 V1 376
8950.700000010096 V1 372
8960.900000009948 V1 372
8977.600000009705 V1 372
8531.90000001619 V1 373
8604.80000001513 V1 373
8622.70000001487 V1 373
8629.400000014772 V1 373
8636.600000014667 V1 373
8644.300000014555 V1 373
8666.700000014229 V1 373
8693.900000013833 V1 373
8704.100000013685 V1 373
8711.000000013584 V1 373
8722.100000013423 V1 373
8776.000000012638 V1 373
8790.30000001243 V1 373
8800.900000012276 V1 373
8812.900000012101 V1 373
8821.30000001198 V1 373
8856.200000011471 V1 373
8876.300000011179 V1 373
8869.000000011285 V1 372
8855.000000011489 V1 372
8814.300000012081 V1 372
8806.500000012195 V1 372
8508.300000016534 V1 372
8530.800000016206 V1 372
8606.600000015103 V1 372
8614.000000014996 V1 372
8621.30000001489 V1 372
8626.500000014814 V1 372
8632.800000014722 V1 372
8637.200000014658 V1 372
8643.400000014568 V1 372
8649.800000014475 V1 372
8944.700000010183 V1 373
8664.50000001426 V1 372
8701.100000013728 V1 372
8706.600000013648 V1 372
8712.100000013568 V1 372
8718.20000001348 V1 372
8724.200000013392 V1 372
8736.200000013218 V1 372
8774.700000012657 V1 372
8786.700000012483 V1 372
8794.200000012373 V1 372
8799.800000012292 V1 372
8693.40000001384 V1 372
8958.500000009983 V1 360
8959.40000000997 V1 373
8531.2000000162 V1 374
8623.200000014862 V1 375
8629.400000014772 V1 375
8644.60000001455 V1 375
8678.500000014057 V1 375
8692.300000013856 V1 375
8700.200000013741 V1 375
8706.100000013656 V1 375
8775.000000012653 V1 375
8791.800000012408 V1 375
8799.700000012293 V1 375
8807.000000012187 V1 375
8846.00000001162 V1 375
8943.000000010208 V1 375
8531.500000016196 V1 376
8565.800000015697 V1 376
8613.200000015007 V1 376
8623.500000014858 V1 376
8629.700000014767 V1 376
8643.600000014565 V1 376
8651.200000014454 V1 376
8681.00000001402 V1 376
8616.700000014956 V1 375
8960.400000009955 V1 374
8940.400000010246 V1 374
8866.700000011318 V1 374
8604.600000015133 V1 374
8613.300000015006 V1 374
8622.400000014874 V1 374
8628.80000001478 V1 374
8636.600000014667 V1 374
8643.90000001456 V1 374
8650.10000001447 V1 374
8666.700000014229 V1 374
8684.100000013976 V1 374
8694.10000001383 V1 374
8990.000000009524 V1 373
8703.500000013693 V1 374
8715.000000013526 V1 374
8723.400000013404 V1 374
8742.800000013121 V1 374
8774.800000012656 V1 374
8786.800000012481 V1 374
8794.300000012372 V1 374
8801.200000012272 V1 374
8810.500000012136 V1 374
8821.20000001198 V1 374
8846.600000011611 V1 374
8708.900000013615 V1 374
8641.800000014591 V1 396
8856.200000011471 V1 360
8802.200000012257 V1 360
8699.100000013757 V1 335
8714.70000001353 V1 335
8794.40000001237 V1 335
8961.600000009938 V1 335
