timestamps population node_ids
8574.300000015572 V1 403
8596.200000015255 V1 403
8614.600000014987 V1 403
8587.700000015378 V1 402
8637.900000014648 V1 403
8593.900000015288 V1 404
8613.500000015003 V1 404
8634.400000014699 V1 404
8595.20000001527 V1 405
8617.10000001495 V1 405
8636.600000014667 V1 405
8591.800000015319 V1 406
8678.500000014057 V1 403
8630.500000014756 V1 401
8609.300000015064 V1 401
8592.900000015303 V1 401
8636.800000014664 V1 395
8590.30000001534 V1 396
8605.600000015118 V1 396
8631.600000014741 V1 396
8591.900000015317 V1 397
8608.400000015077 V1 397
8634.000000014705 V1 397
8592.700000015306 V1 398
8605.500000015121 V1 398
8620.400000014904 V1 398
8636.000000014676 V1 398
8593.500000015294 V1 399
8614.600000014987 V1 399
8638.700000014636 V1 399
8596.200000015255 V1 400
8611.900000015026 V1 400
8630.400000014757 V1 400
8610.500000015048 V1 406
8629.100000014776 V1 406
8586.400000015397 V1 407
8604.400000015135 V1 407
8609.500000015061 V1 414
8635.000000014692 V1 414
8590.800000015333 V1 415
8605.000000015127 V1 415
8618.900000014924 V1 415
8634.3000000147 V1 415
8600.700000015191 V1 416
8624.400000014844 V1 416
8584.20000001543 V1 417
8598.900000015215 V1 417
8609.60000001506 V1 417
8622.700000014871 V1 417
8635.300000014686 V1 417
8876.300000011179 V1 417
8585.800000015406 V1 418
8604.300000015137 V1 418
8620.100000014907 V1 418
8594.600000015278 V1 414
8621.000000014894 V1 442
8634.500000014697 V1 413
8598.00000001523 V1 413
8626.80000001481 V1 407
8590.500000015338 V1 408
8604.900000015128 V1 408
8617.10000001495 V1 408
8628.300000014788 V1 408
8593.000000015301 V1 409
8611.70000001503 V1 409
8631.200000014745 V1 409
8605.500000015121 V1 410
8643.000000014574 V1 410
8588.400000015368 V1 411
8601.800000015173 V1 411
8616.200000014964 V1 411
8629.600000014769 V1 411
8592.400000015308 V1 412
8611.100000015038 V1 412
8625.000000014836 V1 412
8616.700000014956 V1 413
8636.500000014668 V1 442
8572.600000015598 V1 443
8610.30000001505 V1 443
8894.400000010915 V1 472
8913.000000010645 V1 472
8631.400000014743 V1 473
8873.400000011221 V1 473
8895.400000010899 V1 473
8627.5000000148 V1 474
8641.900000014592 V1 474
8878.000000011154 V1 472
8871.40000001125 V1 474
8630.600000014754 V1 475
8874.000000011212 V1 475
8894.80000001091 V1 475
8627.700000014796 V1 476
8645.800000014533 V1 476
8869.600000011276 V1 476
8891.300000010959 V1 476
8894.900000010908 V1 474
8647.600000014507 V1 472
8629.300000014773 V1 472
8893.000000010936 V1 471
8616.800000014955 V1 467
8630.400000014757 V1 467
8869.300000011279 V1 467
8894.700000010911 V1 467
8618.600000014929 V1 468
8630.000000014763 V1 468
8647.800000014504 V1 468
8874.400000011206 V1 468
8891.300000010959 V1 468
8906.800000010735 V1 468
8618.200000014935 V1 469
8633.500000014712 V1 469
8886.000000011038 V1 469
8905.700000010751 V1 469
8633.300000014715 V1 470
8894.600000010912 V1 470
8630.100000014761 V1 471
8904.500000010768 V1 476
