edge_type_id target_query source_query dynamics_params delay model_template weight_sigma weight_function syn_weight distance_range target_sections
100 ei=='2e1'&location=='L4' * lgn_ExcToExc.json 2.0 exp2syn 35.0 gaussianLL168T1 0.003 "[0.0, 1e+20]" "['basal', 'apical']"
101 ei=='2e1'&location=='L4' * lgn_ExcToExc.json 2.0 exp2syn NULL NULL 6e-06 "[0.0, 1e+20]" "['basal', 'apical', 'somatic']"
102 ei=='2i1'&location=='L4'&pop_name=='PV1' * lgn_ExcToInh.json 2.0 exp2syn 40.0 gaussianLL168T1 0.3 "[0.0, 1e+20]" "['basal', 'apical']"
103 ei=='2i1'&location=='L4'&pop_name=='PV1' * lgn_ExcToInh.json 2 exp2syn NULL NULL 5e-05 "[0.0, 1e+20]" "['basal', 'apical']"
104 ei=='2i1'&location=='L4'&pop_name=='Sst' * lgn_ExcToInh.json 2.0 exp2syn 38.0 gaussianLL168T1 0.025 "[0.0, 1e+20]" "['basal', 'apical']"
105 ei=='2i1'&location=='L4'&pop_name=='Sst' * lgn_ExcToInh.json 2 exp2syn NULL NULL 5e-05 "[0.0, 1e+20]" "['basal', 'apical']"
